times, activity inference,location,location_des
2013-05-15 04:00:00,0,,
2013-05-15 05:00:00,0,,
2013-05-15 06:00:00,0,,
2013-05-15 07:00:00,0,,
2013-05-15 08:00:00,0,,
2013-05-15 09:00:00,0,,
2013-05-15 10:00:00,0,,
2013-05-15 11:00:00,0,,
2013-05-15 12:00:00,0,,
2013-05-15 13:00:00,0,,
2013-05-15 14:00:00,0,"Dartmouth College, Boathouse Road, Hanover, NH 03755, United States of America",Dartmouth College Boathouse
2013-05-15 15:00:00,3,"Maynard Street, Hanover, NH 03755, United States of America","This address is for Dartmouth College in Hanover, NH, not ""University of Dartmouth"".

On Maynard Street, you would find student housing"
2013-05-15 16:00:00,0,"Maynard Street, Hanover, NH 03755, United States of America","This address is for Dartmouth College in Hanover, NH, not ""University of Dartmouth"".

On Maynard Street, you would find student housing"
2013-05-15 17:00:00,0,"Dartmouth College, Boathouse Road, Hanover, NH 03755, United States of America",The Boathouse
2013-05-15 18:00:00,3,,
2013-05-15 19:00:00,0,,
2013-05-15 20:00:00,0,,
2013-05-15 21:00:00,0,,
2013-05-15 22:00:00,0,,
2013-05-15 23:00:00,0,,
2013-05-16 00:00:00,0,,
2013-05-16 01:00:00,0,,
2013-05-16 02:00:00,0,,
2013-05-16 03:00:00,0,,
2013-05-16 04:00:00,0,,
2013-05-16 05:00:00,0,,
2013-05-16 06:00:00,0,,
2013-05-16 07:00:00,0,,
2013-05-16 08:00:00,0,,
2013-05-16 09:00:00,0,,
2013-05-16 10:00:00,0,,
2013-05-16 11:00:00,0,,
2013-05-16 12:00:00,0,,
2013-05-16 13:00:00,0,,
2013-05-16 14:00:00,0,"Steele Hall, 39 College Street, Hanover, NH 03755, United States of America",Steele Hall is the home of the Department of Computer Science at Dartmouth College
2013-05-16 15:00:00,0,"Dartmouth College, Boathouse Road, Hanover, NH 03755, United States of America",Dartmouth College Boathouse
2013-05-16 16:00:00,0,"Dartmouth College, Boathouse Road, Hanover, NH 03755, United States of America",Dartmouth College Boathouse
2013-05-16 17:00:00,0,"Dartmouth College, Boathouse Road, Hanover, NH 03755, United States of America",Dartmouth College Boathouse
2013-05-16 18:00:00,0,"Dartmouth College, Boathouse Road, Hanover, NH 03755, United States of America",Dartmouth College Boathouse
2013-05-16 19:00:00,0,"Dartmouth College, Boathouse Road, Hanover, NH 03755, United States of America",Dartmouth College Boathouse
2013-05-16 20:00:00,1,"Goldstein Hall, 6 Maynard Street, Hanover, NH 03755, United States of America",Goldstein Hall is an undergraduate dormitory
2013-05-16 21:00:00,3,,
2013-05-16 22:00:00,0,,
2013-05-16 23:00:00,0,,
2013-05-17 00:00:00,2,,
2013-05-17 01:00:00,1,,
2013-05-17 02:00:00,2,,
2013-05-17 03:00:00,0,,
2013-05-17 04:00:00,0,,
2013-05-17 05:00:00,0,,
2013-05-17 06:00:00,0,,
2013-05-17 07:00:00,0,,
2013-05-17 08:00:00,0,,
2013-05-17 09:00:00,0,,
2013-05-17 10:00:00,0,,
2013-05-17 11:00:00,0,,
2013-05-17 12:00:00,0,,
2013-05-17 13:00:00,0,,
2013-05-17 14:00:00,0,"Dartmouth College, Boathouse Road, Hanover, NH 03755, United States of America",Dartmouth College Boathouse
2013-05-17 15:00:00,0,"Dartmouth College, Boathouse Road, Hanover, NH 03755, United States of America",Dartmouth College Boathouse
2013-05-17 16:00:00,0,"Maynard Street, Hanover, NH 03755, United States of America","This address is for Dartmouth College in Hanover, NH, not ""University of Dartmouth"".

On Maynard Street, you would find student housing"
2013-05-17 17:00:00,0,"Dartmouth College, Boathouse Road, Hanover, NH 03755, United States of America",Dartmouth College Boathouse
2013-05-17 18:00:00,0,,
2013-05-17 19:00:00,0,,
2013-05-17 20:00:00,0,,
2013-05-17 21:00:00,0,,
2013-05-17 22:00:00,0,,
2013-05-17 23:00:00,2,"Hanover High School, 41 Lebanon Street, Hanover, NH 03755, United States of America","That address is Hanover High School, which is not a specific place or room within Dartmouth College"
2013-05-18 00:00:00,0,,
2013-05-18 01:00:00,0,,
2013-05-18 02:00:00,0,,
2013-05-18 03:00:00,0,,
2013-05-18 04:00:00,0,,
2013-05-18 05:00:00,0,,
2013-05-18 06:00:00,0,,
2013-05-18 07:00:00,0,,
2013-05-18 08:00:00,0,,
2013-05-18 09:00:00,0,,
2013-05-18 10:00:00,0,,
2013-05-18 11:00:00,0,,
2013-05-18 12:00:00,0,,
2013-05-18 13:00:00,0,,
2013-05-18 14:00:00,0,,
2013-05-18 15:00:00,0,,
2013-05-18 16:00:00,0,,
2013-05-18 17:00:00,0,,
2013-05-18 18:00:00,0,,
2013-05-18 19:00:00,3,,
2013-05-18 20:00:00,0,,
2013-05-18 21:00:00,0,,
2013-05-18 22:00:00,0,,
2013-05-18 23:00:00,0,,
2013-05-19 00:00:00,0,,
2013-05-19 01:00:00,0,,
2013-05-19 02:00:00,0,,
2013-05-19 03:00:00,0,,
2013-05-19 04:00:00,0,,
2013-05-19 05:00:00,0,,
2013-05-19 06:00:00,0,,
2013-05-19 07:00:00,0,,
2013-05-19 08:00:00,0,,
2013-05-19 09:00:00,0,,
2013-05-19 10:00:00,0,,
2013-05-19 11:00:00,0,,
2013-05-19 12:00:00,0,,
