times, activity inference,location,location_des
2013-05-01 18:00:00,0,"Topliff Hall, 12 East Wheelock Street, Hanover, NH 03755, United States of America",Topliff Hall is a dormitory
2013-05-01 19:00:00,0,"Sudikoff Hall, 9 Maynard Street, Hanover, NH 03755, United States of America",It is a computer science lab
2013-05-01 20:00:00,0,"Dartmouth College, Boathouse Road, Hanover, NH 03755, United States of America",Boathouse
2013-05-01 21:00:00,0,"Dartmouth College, Boathouse Road, Hanover, NH 03755, United States of America",Dartmouth College Boathouse
2013-05-01 22:00:00,0,"Alumni Gymnasium, 16 East Wheelock Street, Hanover, NH 03755, United States of America",The location is the Alumni Gymnasium
2013-05-01 23:00:00,0,"Dartmouth College, Boathouse Road, Hanover, NH 03755, United States of America",The Boathouse
2013-05-02 00:00:00,2,"89 Main Street, West Lebanon, Lebanon, NH 03784, United States of America","That address is in West Lebanon, NH, not on the main campus of Dartmouth College.

It is a commercial building that houses various businesses, such as a dental office"
2013-05-02 01:00:00,0,"Market Street, West Lebanon, Lebanon, NH 03784, United States of America","This address is in West Lebanon, NH, and is not a specific location within the Dartmouth College campus in Hanover, NH"
2013-05-02 02:00:00,1,"Fairchild Physical Sciences Center, 19 Fayerweather Hill Road, Hanover, NH 03755, United States of America","Fairchild Physical Sciences Center is an academic and research building housing departments, classrooms, and labs for the physical sciences"
2013-05-02 03:00:00,0,"Fairchild Physical Sciences Center, 19 Fayerweather Hill Road, Hanover, NH 03755, United States of America","Fairchild Physical Sciences Center is an academic and research building housing departments, classrooms, and labs for the physical sciences"
2013-05-02 04:00:00,1,"Fairchild Physical Sciences Center, 19 Fayerweather Hill Road, Hanover, NH 03755, United States of America","Fairchild Physical Sciences Center is an academic and research building housing departments, classrooms, and labs for the physical sciences"
2013-05-02 05:00:00,1,"Fairchild Physical Sciences Center, 19 Fayerweather Hill Road, Hanover, NH 03755, United States of America","Fairchild Physical Sciences Center is an academic and research building housing departments, classrooms, and labs for the physical sciences"
2013-05-02 06:00:00,0,"Davidson Pottery Studio, 2 Ledyard Lane, Lewiston, Norwich, VT 05055, United States of America","Davidson Pottery Studio is not a location within Dartmouth College. It is a private business located in Lewiston, Vermont, separate from the university's campus in Hanover, New Hampshire"
2013-05-02 07:00:00,0,"Davidson Pottery Studio, 2 Ledyard Lane, Lewiston, Norwich, VT 05055, United States of America","Davidson Pottery Studio is not a location within Dartmouth College. It is a private business located in Lewiston, Vermont, separate from the university's campus in Hanover, New Hampshire"
