times, activity inference,location,location_des
2013-05-29 23:00:00,0,"6 Maynard Street, Hanover, NH 03755, United States of America","This address is in Hanover, NH, home to Dartmouth College.

6 Maynard Street is a private residence. It is not a building or room on the Dartmouth College campus, but rather a house in the surrounding town"
2013-05-30 00:00:00,1,"Dartmouth College, Boathouse Road, Hanover, NH 03755, United States of America",The Boathouse
2013-05-30 01:00:00,0,"6 Maynard Street, Hanover, NH 03755, United States of America","This address is in Hanover, NH, home to Dartmouth College.

6 Maynard Street is a private residence. It is not a building or room on the Dartmouth College campus, but rather a house in the surrounding town"
2013-05-30 02:00:00,0,"6 Maynard Street, Hanover, NH 03755, United States of America","This address is in Hanover, NH, home to Dartmouth College.

6 Maynard Street is a private residence. It is not a building or room on the Dartmouth College campus, but rather a house in the surrounding town"
2013-05-30 03:00:00,0,"6 Maynard Street, Hanover, NH 03755, United States of America","This address is in Hanover, NH, home to Dartmouth College.

6 Maynard Street is a private residence. It is not a building or room on the Dartmouth College campus, but rather a house in the surrounding town"
2013-05-30 04:00:00,0,"6 Maynard Street, Hanover, NH 03755, United States of America","This address is in Hanover, NH, home to Dartmouth College.

6 Maynard Street is a private residence. It is not a building or room on the Dartmouth College campus, but rather a house in the surrounding town"
2013-05-30 05:00:00,0,"6 Maynard Street, Hanover, NH 03755, United States of America","This address is in Hanover, NH, home to Dartmouth College.

6 Maynard Street is a private residence. It is not a building or room on the Dartmouth College campus, but rather a house in the surrounding town"
2013-05-30 06:00:00,0,"6 Maynard Street, Hanover, NH 03755, United States of America","This address is in Hanover, NH, home to Dartmouth College.

6 Maynard Street is a private residence. It is not a building or room on the Dartmouth College campus, but rather a house in the surrounding town"
2013-05-30 07:00:00,0,"Goldstein Hall, 6 Maynard Street, Hanover, NH 03755, United States of America",Goldstein Hall is an undergraduate dormitory
2013-05-30 08:00:00,0,"6 Maynard Street, Hanover, NH 03755, United States of America","This address is in Hanover, NH, home to Dartmouth College.

6 Maynard Street is a private residence. It is not a building or room on the Dartmouth College campus, but rather a house in the surrounding town"
2013-05-30 09:00:00,0,"Goldstein Hall, 6 Maynard Street, Hanover, NH 03755, United States of America",Goldstein Hall is an undergraduate dormitory
2013-05-30 10:00:00,0,"6 Maynard Street, Hanover, NH 03755, United States of America","This address is in Hanover, NH, home to Dartmouth College.

6 Maynard Street is a private residence. It is not a building or room on the Dartmouth College campus, but rather a house in the surrounding town"
2013-05-30 11:00:00,0,"6 Maynard Street, Hanover, NH 03755, United States of America","This address is in Hanover, NH, home to Dartmouth College.

6 Maynard Street is a private residence. It is not a building or room on the Dartmouth College campus, but rather a house in the surrounding town"
2013-05-30 12:00:00,0,"Goldstein Hall, 6 Maynard Street, Hanover, NH 03755, United States of America",Goldstein Hall is an undergraduate dormitory
2013-05-30 13:00:00,0,"6 Maynard Street, Hanover, NH 03755, United States of America","This address is in Hanover, NH, home to Dartmouth College.

6 Maynard Street is a private residence. It is not a building or room on the Dartmouth College campus, but rather a house in the surrounding town"
