times, activity inference,location,location_des
2013-04-03 12:00:00,0,"Sphinx Secret Society, 7 East Wheelock Street, Hanover, NH 03755, United States of America",It is the Sphinx Secret Society's building
2013-04-03 13:00:00,0,"Dartmouth College, Boathouse Road, Hanover, NH 03755, United States of America",Dartmouth College Boathouse
2013-04-03 14:00:00,0,"Class of 1978 Life Sciences Center, 78 College Street, Hanover, NH 03755, United States of America","It is an academic building primarily housing labs and classrooms for life sciences, known as the Class of 1978 Life Sciences Center"
2013-04-03 15:00:00,0,"Class of 1978 Life Sciences Center, 78 College Street, Hanover, NH 03755, United States of America","The Class of 1978 Life Sciences Center, an academic building primarily housing labs and classrooms for life sciences"
2013-04-03 16:00:00,0,"Fairchild Physical Sciences Center, 19 Fayerweather Hill Road, Hanover, NH 03755, United States of America","Fairchild Physical Sciences Center is an academic and research building housing departments, classrooms, and labs for the physical sciences"
2013-04-03 17:00:00,0,"Dartmouth College, Boathouse Road, Hanover, NH 03755, United States of America",Dartmouth College Boathouse
2013-04-03 18:00:00,0,"Fairchild Physical Sciences Center, 19 Fayerweather Hill Road, Hanover, NH 03755, United States of America","Fairchild Physical Sciences Center is an academic and research building housing departments, classrooms, and labs for the physical sciences"
2013-04-03 19:00:00,1,"Sudikoff Hall, 9 Maynard Street, Hanover, NH 03755, United States of America",The Computer Science Department
2013-04-03 20:00:00,0,"Dartmouth College, Boathouse Road, Hanover, NH 03755, United States of America",Dartmouth College Boathouse
2013-04-03 21:00:00,0,"Dartmouth College, Boathouse Road, Hanover, NH 03755, United States of America",Dartmouth College Boathouse
2013-04-03 22:00:00,3,"Hopkins Center for the Arts, 4 East Wheelock Street, Hanover, NH 03755, United States of America",Dartmouth's performing arts center
2013-04-03 23:00:00,0,"Sphinx Secret Society, 7 East Wheelock Street, Hanover, NH 03755, United States of America",It is the Sphinx Secret Society's building
2013-04-04 00:00:00,0,"Sphinx Secret Society, 7 East Wheelock Street, Hanover, NH 03755, United States of America",It is the Sphinx Secret Society's building
2013-04-04 01:00:00,0,"Sphinx Secret Society, 7 East Wheelock Street, Hanover, NH 03755, United States of America",It is the Sphinx Secret Society's building
2013-04-04 02:00:00,0,"Sphinx Secret Society, 7 East Wheelock Street, Hanover, NH 03755, United States of America",It is the Sphinx Secret Society's building
2013-04-04 03:00:00,0,"Sphinx Secret Society, 7 East Wheelock Street, Hanover, NH 03755, United States of America",It is the Sphinx Secret Society's building
2013-04-04 04:00:00,0,"Sphinx Secret Society, 7 East Wheelock Street, Hanover, NH 03755, United States of America",It is the Sphinx Secret Society's building
2013-04-04 05:00:00,0,"Sphinx Secret Society, 7 East Wheelock Street, Hanover, NH 03755, United States of America",It is the Sphinx Secret Society's building
2013-04-04 06:00:00,0,"Sphinx Secret Society, 7 East Wheelock Street, Hanover, NH 03755, United States of America",It is the Sphinx Secret Society's building
2013-04-04 07:00:00,0,"Sphinx Secret Society, 7 East Wheelock Street, Hanover, NH 03755, United States of America",It is the Sphinx Secret Society's building
2013-04-04 08:00:00,0,"Sphinx Secret Society, 7 East Wheelock Street, Hanover, NH 03755, United States of America",It is the Sphinx Secret Society's building
2013-04-04 09:00:00,0,"Sphinx Secret Society, 7 East Wheelock Street, Hanover, NH 03755, United States of America",It is the Sphinx Secret Society's building
2013-04-04 10:00:00,0,"Sphinx Secret Society, 7 East Wheelock Street, Hanover, NH 03755, United States of America",It is the Sphinx Secret Society's building
2013-04-04 11:00:00,0,"Sphinx Secret Society, 7 East Wheelock Street, Hanover, NH 03755, United States of America",It is the Sphinx Secret Society's building
2013-04-04 12:00:00,0,"Sphinx Secret Society, 7 East Wheelock Street, Hanover, NH 03755, United States of America",It is the Sphinx Secret Society's building
2013-04-04 13:00:00,0,"Fairchild Physical Sciences Center, 19 Fayerweather Hill Road, Hanover, NH 03755, United States of America","Fairchild Physical Sciences Center is an academic and research building housing departments, classrooms, and labs for the physical sciences"
2013-04-04 14:00:00,0,"78 College Street, Hanover, NH 03755, United States of America",Admissions Office
2013-04-04 15:00:00,0,"78 College Street, Hanover, NH 03755, United States of America",Admissions Office
2013-04-04 16:00:00,0,"Class of 1978 Life Sciences Center, 78 College Street, Hanover, NH 03755, United States of America","It is an academic building primarily housing labs and classrooms for life sciences, known as the Class of 1978 Life Sciences Center"
2013-04-04 17:00:00,1,"Dartmouth College, Boathouse Road, Hanover, NH 03755, United States of America",Dartmouth College Boathouse
2013-04-04 18:00:00,0,"Dartmouth College, Boathouse Road, Hanover, NH 03755, United States of America",Dartmouth College Boathouse
2013-04-04 19:00:00,0,"Guarini Institute for International Education, 44 College Street, Hanover, NH 03755, United States of America",Guarini Institute for International Education
2013-04-04 20:00:00,0,"Dartmouth College, Boathouse Road, Hanover, NH 03755, United States of America",Dartmouth College Boathouse
2013-04-04 21:00:00,0,"Fairchild Physical Sciences Center, 19 Fayerweather Hill Road, Hanover, NH 03755, United States of America","Fairchild Physical Sciences Center is an academic and research building housing departments, classrooms, and labs for the physical sciences"
2013-04-04 22:00:00,0,"Sphinx Secret Society, 7 East Wheelock Street, Hanover, NH 03755, United States of America",It is the Sphinx Secret Society's building
2013-04-04 23:00:00,0,"Sphinx Secret Society, 7 East Wheelock Street, Hanover, NH 03755, United States of America",It is the Sphinx Secret Society's building
2013-04-05 00:00:00,0,"Sphinx Secret Society, 7 East Wheelock Street, Hanover, NH 03755, United States of America",It is the Sphinx Secret Society's building
2013-04-05 01:00:00,0,"Sphinx Secret Society, 7 East Wheelock Street, Hanover, NH 03755, United States of America",It is the Sphinx Secret Society's building
2013-04-05 02:00:00,0,"Sphinx Secret Society, 7 East Wheelock Street, Hanover, NH 03755, United States of America",It is the Sphinx Secret Society's building
2013-04-05 03:00:00,0,"Sphinx Secret Society, 7 East Wheelock Street, Hanover, NH 03755, United States of America",It is the Sphinx Secret Society's building
2013-04-05 04:00:00,0,"Sphinx Secret Society, 7 East Wheelock Street, Hanover, NH 03755, United States of America",It is the Sphinx Secret Society's building
2013-04-05 05:00:00,0,"Sphinx Secret Society, 7 East Wheelock Street, Hanover, NH 03755, United States of America",It is the Sphinx Secret Society's building
2013-04-05 06:00:00,0,"Sphinx Secret Society, 7 East Wheelock Street, Hanover, NH 03755, United States of America",It is the Sphinx Secret Society's building
2013-04-05 07:00:00,0,"Sphinx Secret Society, 7 East Wheelock Street, Hanover, NH 03755, United States of America",It is the Sphinx Secret Society's building
