times, activity inference,location,location_des
2013-04-17 04:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America","This address corresponds to McNutt Hall, which houses the Admissions Office and other administrative departments at Dartmouth College"
2013-04-17 05:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Baker-Berry Library
2013-04-17 06:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",North Park House
2013-04-17 07:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Dartmouth College Admissions Office
2013-04-17 08:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Dartmouth College Admissions Office
2013-04-17 09:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Admissions Office
2013-04-17 10:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",The Hopkins Center for the Arts
2013-04-17 11:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",This address is the Dartmouth College Office of Admissions
2013-04-17 12:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Admissions Office
2013-04-17 13:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America","This location is McNutt Hall, an academic building"
2013-04-17 14:00:00,2,"78 College Street, Hanover, NH 03755, United States of America",Baker-Berry Library
2013-04-17 15:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Dartmouth College Admissions Office
2013-04-17 16:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Dartmouth College Office of Admissions
2013-04-17 17:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Baker-Berry Library
2013-04-17 18:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Dartmouth College Office of Admissions
2013-04-17 19:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Dartmouth College Admissions Office
2013-04-17 20:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America","This address corresponds to McNutt Hall, which houses the Admissions Office and other administrative departments at Dartmouth College"
2013-04-17 22:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Dormitory
2013-04-17 23:00:00,1,"Sudikoff Hall, 9 Maynard Street, Hanover, NH 03755, United States of America",This location is a Computer Science lab
2013-04-18 00:00:00,0,"Sudikoff Hall, 9 Maynard Street, Hanover, NH 03755, United States of America","At Dartmouth College, Sudikoff Hall is the Computer Science Department building"
2013-04-18 01:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",This address is the Dartmouth College Admissions Office
2013-04-18 02:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Dartmouth College Admissions Office
2013-04-18 03:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",This address is the Dartmouth College Admissions Office
2013-04-18 04:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America","This address corresponds to McNutt Hall, an academic building at Dartmouth College"
2013-04-18 05:00:00,3,"18 North Park Street, Hanover, NH 03755, United States of America",Dartmouth College Admissions Office
2013-04-18 06:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America","McNutt Hall, an academic building"
2013-04-18 07:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",This address is the location of the Dartmouth College Admissions Office
2013-04-18 08:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",North Park House
2013-04-18 09:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Dartmouth College Admissions Office
2013-04-18 10:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America","McNutt Hall, which houses the Office of Admissions and Financial Aid"
2013-04-18 11:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Dartmouth College Admissions Office
2013-04-18 12:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Baker-Berry Library
2013-04-18 13:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",McNutt Hall
2013-04-18 14:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Dartmouth College Admissions Office
2013-04-18 15:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Baker-Berry Library
2013-04-18 16:00:00,0,"78 College Street, Hanover, NH 03755, United States of America",McNutt Hall
2013-04-18 17:00:00,1,"18 North Park Street, Hanover, NH 03755, United States of America",North Park House
2013-04-18 18:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",This location is the Dartmouth College Admissions Office
2013-04-18 19:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Baker-Berry Library
2013-04-18 20:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Dartmouth College Admissions Office
2013-04-18 21:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",McNutt Hall
2013-04-18 22:00:00,0,"8 North Park Street, Hanover, NH 03755, United States of America",McNutt Hall
2013-04-18 23:00:00,1,"16 North Park Street, Hanover, NH 03755, United States of America",Parkhurst Hall
2013-04-19 00:00:00,0,"14 North Park Street, Hanover, NH 03755, United States of America",Dartmouth College Health Service
2013-04-19 01:00:00,0,"14 North Park Street, Hanover, NH 03755, United States of America",Dartmouth College Office of Admissions
2013-04-19 02:00:00,0,"10 North Park Street, Hanover, NH 03755, United States of America",Baker-Berry Library
2013-04-19 03:00:00,1,"10 North Park Street, Hanover, NH 03755, United States of America",This location is the Admissions Office
2013-04-19 04:00:00,0,"10 North Park Street, Hanover, NH 03755, United States of America",Dartmouth College Admissions Office
2013-04-19 05:00:00,0,"10 North Park Street, Hanover, NH 03755, United States of America",McNutt Hall
2013-04-19 06:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America","McNutt Hall, an administrative and academic building"
2013-04-19 07:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",This address is the Dartmouth College Admissions Office
2013-04-19 08:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",This address is the location of the Dartmouth College Office of Admissions
2013-04-19 09:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",This address is the location of the Dartmouth College Office of Admissions
2013-04-19 10:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Dartmouth College Office of Admissions
2013-04-19 11:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",This address corresponds to the Baker-Berry Library at Dartmouth College
2013-04-19 12:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Dartmouth College Office of Admissions
2013-04-19 13:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Baker-Berry Library
2013-04-19 14:00:00,1,"78 College Street, Hanover, NH 03755, United States of America",Admissions Office
2013-04-19 15:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Admissions Office
2013-04-19 16:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",This is the Dartmouth College Office of Admissions
2013-04-19 17:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America","This address corresponds to McNutt Hall, an academic building at Dartmouth College"
2013-04-19 18:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",This address is the Dartmouth College Admissions Office
