times, activity inference,location,location_des
2013-03-27 04:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",The Hopkins Center for the Arts
2013-03-27 05:00:00,0,"North Park Street, Hanover, NH 03755, United States of America",Baker-Berry Library
2013-03-27 06:00:00,0,"North Park Street, Hanover, NH 03755, United States of America",Baker-Berry Library
2013-03-27 07:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Dartmouth College Admissions Office
2013-03-27 08:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Dartmouth College Admissions Office
2013-03-27 09:00:00,0,"North Park Street, Hanover, NH 03755, United States of America",Baker-Berry Library
2013-03-27 10:00:00,0,"North Park Street, Hanover, NH 03755, United States of America",Baker-Berry Library
2013-03-27 11:00:00,0,"North Park Street, Hanover, NH 03755, United States of America",North Park Street
2013-03-27 12:00:00,0,"North Park Street, Hanover, NH 03755, United States of America",Baker-Berry Library
2013-03-27 13:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Admissions Office
2013-03-27 14:00:00,1,"Vail, 74 College Street, Hanover, NH 03755, United States of America","The Vail Building, an academic building primarily housing the Department of Biological Sciences"
2013-03-27 15:00:00,0,"78 College Street, Hanover, NH 03755, United States of America",Admissions Office
2013-03-27 16:00:00,0,"North Park Street, Hanover, NH 03755, United States of America",Baker-Berry Library
2013-03-27 17:00:00,0,"North Park Street, Hanover, NH 03755, United States of America",Baker-Berry Library
2013-03-27 18:00:00,0,"North Park Street, Hanover, NH 03755, United States of America",Baker-Berry Library
2013-03-27 19:00:00,0,"North Park Street, Hanover, NH 03755, United States of America",Baker-Berry Library
2013-03-27 20:00:00,0,"North Park Street, Hanover, NH 03755, United States of America",Baker-Berry Library
2013-03-27 21:00:00,0,"North Park Street, Hanover, NH 03755, United States of America",Baker-Berry Library
2013-03-27 22:00:00,0,"North Park Street, Hanover, NH 03755, United States of America",Road
2013-03-27 23:00:00,1,"Sudikoff Hall, 9 Maynard Street, Hanover, NH 03755, United States of America",Sudikoff Hall is a computer science lab building at Dartmouth College
2013-03-28 00:00:00,0,"Sudikoff Hall, 9 Maynard Street, Hanover, NH 03755, United States of America","At Dartmouth College, Sudikoff Hall is the primary building for the Computer Science Department, containing computer science labs"
2013-03-28 01:00:00,0,"North Park Street, Hanover, NH 03755, United States of America",McNutt Hall
2013-03-28 02:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",McNutt Hall
2013-03-28 03:00:00,0,"North Park Street, Hanover, NH 03755, United States of America",Baker-Berry Library at Dartmouth College
2013-03-28 04:00:00,0,"North Park Street, Hanover, NH 03755, United States of America",Baker-Berry Library
2013-03-28 05:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",This address is the Dartmouth College Admissions Office
2013-03-28 06:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America","This address corresponds to McNutt Hall, an academic building at Dartmouth College"
2013-03-28 07:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",This address is the Dartmouth College Admissions Office
2013-03-28 08:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",This address is the Sudikoff Laboratory for Computer Science
2013-03-28 09:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Dartmouth College Admissions Office
2013-03-28 10:00:00,0,"North Park Street, Hanover, NH 03755, United States of America",Baker-Berry Library
2013-03-28 11:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America","This address is McNutt Hall, which houses the Admissions Office and Financial Aid Office at Dartmouth College"
2013-03-28 12:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America","McNutt Hall, an academic and administrative building"
2013-03-28 13:00:00,0,"North Park Street, Hanover, NH 03755, United States of America",Baker-Berry Library
2013-03-28 14:00:00,0,"North Park Street, Hanover, NH 03755, United States of America",McNutt Hall
2013-03-28 15:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",The Admissions Office within McNutt Hall
2013-03-28 16:00:00,0,"Class of 1978 Life Sciences Center, 78 College Street, Hanover, NH 03755, United States of America","This is the Class of 1978 Life Sciences Center, an academic building primarily housing laboratories and classrooms for life sciences research and study"
2013-03-28 17:00:00,1,"20 North Park Street, Hanover, NH 03755, United States of America",Dartmouth College Admissions Office
2013-03-28 18:00:00,0,"North Park Street, Hanover, NH 03755, United States of America",North Park Street
2013-03-28 19:00:00,0,"North Park Street, Hanover, NH 03755, United States of America",Baker-Berry Library
2013-03-28 20:00:00,0,"North Park Street, Hanover, NH 03755, United States of America",The Hopkins Center for the Arts
2013-03-28 21:00:00,0,"North Park Street, Hanover, NH 03755, United States of America",The Hopkins Center for the Arts
2013-03-28 22:00:00,0,"North Park Street, Hanover, NH 03755, United States of America","Baker-Berry Library, the main library of Dartmouth College"
2013-03-28 23:00:00,1,"Sudikoff Hall, 9 Maynard Street, Hanover, NH 03755, United States of America",Sudikoff Hall at Dartmouth College is the primary building for the Department of Computer Science
2013-03-29 00:00:00,0,"Sudikoff Hall, 9 Maynard Street, Hanover, NH 03755, United States of America",Sudikoff Hall at Dartmouth College. It primarily houses the Computer Science Department
2013-03-29 01:00:00,0,"Sudikoff Hall, 9 Maynard Street, Hanover, NH 03755, United States of America",Sudikoff Hall is a Computer Science Lab building
2013-03-29 02:00:00,0,"North Park Street, Hanover, NH 03755, United States of America",Road
2013-03-29 03:00:00,0,"North Park Street, Hanover, NH 03755, United States of America",Baker Library Main Reading Room
