times, activity inference,location,location_des
2013-05-08 04:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",McNutt Hall
2013-05-08 05:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America","Baker-Berry Library, the main library of Dartmouth College"
2013-05-08 06:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America","This location is McNutt Hall, which houses the Office of Admissions and other administrative offices for Dartmouth College"
2013-05-08 07:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America","McNutt Hall, a main academic and administrative building"
2013-05-08 08:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",The Hopkins Center for the Arts
2013-05-08 09:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Dartmouth College Admissions Office
2013-05-08 10:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",This location is the Dartmouth College Admissions Office
2013-05-08 11:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Dartmouth College Admissions Office
2013-05-08 12:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Dartmouth College Admissions Office
2013-05-08 13:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",This location houses the Office of Pluralism and Leadership at Dartmouth College
2013-05-08 14:00:00,0,"Dewey Field Road, Hanover, NH 03755, United States of America","This location is Memorial Field, Dartmouth College's football stadium"
2013-05-08 15:00:00,0,"78 College Street, Hanover, NH 03755, United States of America","McNutt Hall, specifically the Office of Admissions"
2013-05-08 16:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Dartmouth College Office of Admissions
2013-05-08 17:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America","This address corresponds to McNutt Hall, which houses the Admissions Office and the Registrar's Office at Dartmouth College"
2013-05-08 18:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",North Park House
2013-05-08 19:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Dartmouth College Admissions Office
2013-05-08 20:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",McLane Hall
2013-05-08 21:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",This location is the Dartmouth College Admissions Office
2013-05-08 22:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America","This address is McNutt Hall, which houses the Admissions Office at Dartmouth College"
2013-05-08 23:00:00,2,"Sudikoff Hall, 9 Maynard Street, Hanover, NH 03755, United States of America",Sudikoff Hall is the Computer Science Department building at Dartmouth College
2013-05-09 00:00:00,0,"Sudikoff Hall, 9 Maynard Street, Hanover, NH 03755, United States of America","Sudikoff Hall, the Computer Science Department building with labs"
2013-05-09 01:00:00,0,"Sudikoff Hall, 9 Maynard Street, Hanover, NH 03755, United States of America",Sudikoff Hall is the Computer Science Department building at Dartmouth College
2013-05-09 02:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",This location is the Office of Admissions
2013-05-09 03:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Dartmouth College Admissions Office
2013-05-09 04:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",This address is the Dartmouth College Admissions Office
2013-05-09 05:00:00,1,"18 North Park Street, Hanover, NH 03755, United States of America",Dartmouth College Admissions Office
2013-05-09 06:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Dartmouth College Admissions Office
2013-05-09 07:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Baker-Berry Library
2013-05-09 08:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Baker-Berry Library
2013-05-09 09:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",This location is the Dartmouth College Admissions Office
2013-05-09 10:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America","This address corresponds to McNutt Hall, which houses the Admissions Office at Dartmouth College"
2013-05-09 11:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Dartmouth College Admissions Office
2013-05-09 12:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",This location is the Dartmouth College Admissions Office
2013-05-09 13:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America","McNutt Hall, an academic and administrative building"
2013-05-09 14:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Admissions Office
2013-05-09 15:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America","This address corresponds to McNutt Hall, which houses the Office of Admissions"
2013-05-09 16:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America","The Hopkins Center for the Arts, a performing arts center"
2013-05-09 17:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Admissions Office
2013-05-09 18:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",This location is the McLane Admissions Center
2013-05-09 19:00:00,0,"Hood Museum of Art, 6 East Wheelock Street, Hanover, NH 03755, United States of America",Art museum
2013-05-09 20:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",North Park House
2013-05-09 21:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",This address is the Dartmouth College Admissions Office
2013-05-09 22:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Baker-Berry Library
2013-05-09 23:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",The Dartmouth College Office of Admissions
2013-05-10 00:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Dartmouth College Office of Admissions
