times, activity inference,location,location_des
2013-05-15 04:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America","This address is McNutt Hall, which houses the Admissions Office and Financial Aid Office at Dartmouth College"
2013-05-15 05:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America","This address corresponds to the Baker-Berry Library, Dartmouth College's main library"
2013-05-15 06:00:00,0,"North Park Street, Hanover, NH 03755, United States of America",Baker-Berry Library
2013-05-15 07:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",This location is the Dartmouth College Office of Admissions
2013-05-15 08:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",This address is the location of the Dartmouth College Admissions Office
2013-05-15 09:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",This location is the Dartmouth College Admissions Office
2013-05-15 10:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America","This address is McNutt Hall, which houses the Admissions Office at Dartmouth College"
2013-05-15 11:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",The Dartmouth College Admissions Office
2013-05-15 12:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Dartmouth College Admissions Office
2013-05-15 13:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",This address is The Hopkins Center for the Arts at Dartmouth College
2013-05-15 14:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",Dartmouth College Admissions Office
2013-05-15 15:00:00,0,"North Park Street, Hanover, NH 03755, United States of America",Hopkins Center for the Arts
2013-05-15 16:00:00,0,"North Park Street, Hanover, NH 03755, United States of America",Baker-Berry Library
2013-05-15 17:00:00,0,"North Park Street, Hanover, NH 03755, United States of America",Baker-Berry Library
2013-05-15 18:00:00,0,"North Park Street, Hanover, NH 03755, United States of America",Baker-Berry Library
2013-05-15 19:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America",This location is the Dartmouth College Office of Admissions
2013-05-15 20:00:00,0,"18 North Park Street, Hanover, NH 03755, United States of America","McNutt Hall, an academic building"
